127.0.0.1 - - [25/Jul/2024:10:59:01 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:01:32 +0530] "GET /sales/yearBudgets?zone%5B%5D=East HTTP/1.1" 500 129
127.0.0.1 - - [25/Jul/2024:11:01:32 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 367
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:01:32 +0530] "GET /sales/getChartData?zone%5B%5D=East HTTP/1.1" 200 440
127.0.0.1 - - [25/Jul/2024:11:01:32 +0530] "POST /salesCore/getAllbyzone HTTP/1.1" 200 1411
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:01:32 +0530] "POST /sales/getAllbyzone HTTP/1.1" 200 988
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:01:37 +0530] "GET /sales/yearBudgets HTTP/1.1" 500 129
127.0.0.1 - - [25/Jul/2024:11:01:37 +0530] "POST /salesCore/getAllbyzone HTTP/1.1" 200 110
127.0.0.1 - - [25/Jul/2024:11:01:37 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 2755
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:01:37 +0530] "POST /sales/getAllbyzone HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:01:37 +0530] "GET /sales/getChartData HTTP/1.1" 200 462
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:01:38 +0530] "GET /sales/yearBudgets?zone%5B%5D=North HTTP/1.1" 500 129
127.0.0.1 - - [25/Jul/2024:11:01:38 +0530] "POST /salesCore/getAllbyzone HTTP/1.1" 200 1431
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:01:38 +0530] "POST /sales/getAllbyzone HTTP/1.1" 200 995
127.0.0.1 - - [25/Jul/2024:11:01:38 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 2371
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:01:38 +0530] "GET /sales/getChartData?zone%5B%5D=North HTTP/1.1" 200 462
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:01:40 +0530] "GET /sales/yearBudgets?zone%5B%5D=North&bde%5B%5D=Madhu HTTP/1.1" 500 129
127.0.0.1 - - [25/Jul/2024:11:01:40 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 1263
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:01:40 +0530] "GET /sales/getChartData?zone%5B%5D=North&bde%5B%5D=Madhu HTTP/1.1" 200 438
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:01:43 +0530] "GET /sales/yearBudgets?zone%5B%5D=North HTTP/1.1" 500 129
127.0.0.1 - - [25/Jul/2024:11:01:43 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 2371
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:01:43 +0530] "GET /sales/getChartData?zone%5B%5D=North HTTP/1.1" 200 462
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:01:44 +0530] "GET /sales/yearBudgets?zone%5B%5D=North&bde%5B%5D=Madhu HTTP/1.1" 500 129
127.0.0.1 - - [25/Jul/2024:11:01:44 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 1263
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:01:44 +0530] "GET /sales/getChartData?zone%5B%5D=North&bde%5B%5D=Madhu HTTP/1.1" 200 438
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:01:45 +0530] "GET /sales/yearBudgets?zone%5B%5D=North HTTP/1.1" 500 129
127.0.0.1 - - [25/Jul/2024:11:01:45 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 2371
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:01:45 +0530] "GET /sales/getChartData?zone%5B%5D=North HTTP/1.1" 200 462
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:01:47 +0530] "GET /sales/yearBudgets?zone%5B%5D=North&zone%5B%5D=East HTTP/1.1" 500 129
127.0.0.1 - - [25/Jul/2024:11:01:47 +0530] "POST /salesCore/getAllbyzone HTTP/1.1" 200 2711
127.0.0.1 - - [25/Jul/2024:11:01:47 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 2371
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:01:47 +0530] "GET /sales/getChartData?zone%5B%5D=North&zone%5B%5D=East HTTP/1.1" 200 462
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:01:47 +0530] "POST /sales/getAllbyzone HTTP/1.1" 200 1970
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:01:51 +0530] "GET /sales/yearBudgets?zone%5B%5D=North&zone%5B%5D=East&bde%5B%5D=BDE1 HTTP/1.1" 500 129
127.0.0.1 - - [25/Jul/2024:11:01:51 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 367
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:01:51 +0530] "GET /sales/getChartData?zone%5B%5D=North&zone%5B%5D=East&bde%5B%5D=BDE1 HTTP/1.1" 200 392
127.0.0.1 - - [25/Jul/2024:11:01:59 +0530] "POST /salesCore/getAllBudget HTTP/1.1" 200 2883
127.0.0.1 - - [25/Jul/2024:11:01:59 +0530] "POST /salesCore/getUserCommonList HTTP/1.1" 200 1303
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:01:59 +0530] "GET /sales/dashboard HTTP/1.1" 200 37000
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:00 +0530] "GET /sales/yearBudgets HTTP/1.1" 500 129
127.0.0.1 - - [25/Jul/2024:11:02:00 +0530] "POST /salesCore/todayRemindersCount HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:00 +0530] "POST /sales/todayReminders HTTP/1.1" 200 11
127.0.0.1 - - [25/Jul/2024:11:02:00 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 2755
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:00 +0530] "GET /sales/getChartData HTTP/1.1" 200 462
127.0.0.1 - - [25/Jul/2024:11:02:02 +0530] "POST /salesCore/getYearBudgets HTTP/1.1" 200 2883
127.0.0.1 - - [25/Jul/2024:11:02:02 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 2755
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:02 +0530] "GET /sales/yearBudgets?year%5B%5D=2024-25 HTTP/1.1" 200 2083
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:02 +0530] "GET /sales/getChartData?year%5B%5D=2024-25 HTTP/1.1" 200 462
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:06 +0530] "GET /sales/yearBudgets HTTP/1.1" 500 129
127.0.0.1 - - [25/Jul/2024:11:02:06 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 2755
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:06 +0530] "GET /sales/getChartData HTTP/1.1" 200 462
127.0.0.1 - - [25/Jul/2024:11:02:08 +0530] "POST /salesCore/getYearBudgets HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:08 +0530] "GET /sales/yearBudgets?year%5B%5D=2025-26 HTTP/1.1" 200 12
127.0.0.1 - - [25/Jul/2024:11:02:08 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 367
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:08 +0530] "GET /sales/getChartData?year%5B%5D=2025-26 HTTP/1.1" 200 392
127.0.0.1 - - [25/Jul/2024:11:02:10 +0530] "POST /salesCore/getAllbyzone HTTP/1.1" 200 1411
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:10 +0530] "POST /sales/getAllbyzone HTTP/1.1" 200 990
127.0.0.1 - - [25/Jul/2024:11:02:10 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 367
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:10 +0530] "GET /sales/getChartData?year%5B%5D=2025-26&zone%5B%5D=West HTTP/1.1" 200 392
127.0.0.1 - - [25/Jul/2024:11:02:10 +0530] "POST /salesCore/getYearBudgets HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:10 +0530] "GET /sales/yearBudgets?year%5B%5D=2025-26&zone%5B%5D=West HTTP/1.1" 200 12
127.0.0.1 - - [25/Jul/2024:11:02:12 +0530] "POST /salesCore/getYearBudgets HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:12 +0530] "GET /sales/yearBudgets?year%5B%5D=2025-26&zone%5B%5D=West&bde%5B%5D=BDE2 HTTP/1.1" 200 12
127.0.0.1 - - [25/Jul/2024:11:02:12 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 367
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:12 +0530] "GET /sales/getChartData?year%5B%5D=2025-26&zone%5B%5D=West&bde%5B%5D=BDE2 HTTP/1.1" 200 392
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:16 +0530] "GET /sales/yearBudgets?zone%5B%5D=West&bde%5B%5D=BDE2 HTTP/1.1" 500 129
127.0.0.1 - - [25/Jul/2024:11:02:16 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 367
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:16 +0530] "GET /sales/getChartData?zone%5B%5D=West&bde%5B%5D=BDE2 HTTP/1.1" 200 392
127.0.0.1 - - [25/Jul/2024:11:02:17 +0530] "POST /salesCore/getYearBudgets HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:17 +0530] "GET /sales/yearBudgets?year%5B%5D=2024-25&zone%5B%5D=West&bde%5B%5D=BDE2 HTTP/1.1" 200 12
127.0.0.1 - - [25/Jul/2024:11:02:17 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 367
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:17 +0530] "GET /sales/getChartData?year%5B%5D=2024-25&zone%5B%5D=West&bde%5B%5D=BDE2 HTTP/1.1" 200 392
127.0.0.1 - - [25/Jul/2024:11:02:21 +0530] "POST /salesCore/getAllbyzone HTTP/1.1" 200 110
127.0.0.1 - - [25/Jul/2024:11:02:21 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 367
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:21 +0530] "POST /sales/getAllbyzone HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:21 +0530] "GET /sales/getChartData?year%5B%5D=2024-25&bde%5B%5D=BDE2 HTTP/1.1" 200 392
127.0.0.1 - - [25/Jul/2024:11:02:21 +0530] "POST /salesCore/getYearBudgets HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:21 +0530] "GET /sales/yearBudgets?year%5B%5D=2024-25&bde%5B%5D=BDE2 HTTP/1.1" 200 12
127.0.0.1 - - [25/Jul/2024:11:02:27 +0530] "POST /salesCore/getYearBudgets HTTP/1.1" 200 110
127.0.0.1 - - [25/Jul/2024:11:02:27 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 367
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:27 +0530] "GET /sales/yearBudgets?year%5B%5D=2023-24&year%5B%5D=2024-25&bde%5B%5D=BDE2 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:27 +0530] "GET /sales/getChartData?year%5B%5D=2023-24&year%5B%5D=2024-25&bde%5B%5D=BDE2 HTTP/1.1" 200 392
127.0.0.1 - - [25/Jul/2024:11:02:28 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 367
127.0.0.1 - - [25/Jul/2024:11:02:28 +0530] "POST /salesCore/getYearBudgets HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:28 +0530] "GET /sales/yearBudgets?year%5B%5D=2024-25&bde%5B%5D=BDE2 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:28 +0530] "GET /sales/getChartData?year%5B%5D=2024-25&bde%5B%5D=BDE2 HTTP/1.1" 200 392
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:29 +0530] "GET /sales/yearBudgets?bde%5B%5D=BDE2 HTTP/1.1" 500 129
127.0.0.1 - - [25/Jul/2024:11:02:29 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 367
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:29 +0530] "GET /sales/getChartData?bde%5B%5D=BDE2 HTTP/1.1" 200 392
127.0.0.1 - - [25/Jul/2024:11:02:30 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 367
127.0.0.1 - - [25/Jul/2024:11:02:30 +0530] "POST /salesCore/getYearBudgets HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:30 +0530] "GET /sales/getChartData?year%5B%5D=2024-25&bde%5B%5D=BDE2 HTTP/1.1" 200 392
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:30 +0530] "GET /sales/yearBudgets?year%5B%5D=2024-25&bde%5B%5D=BDE2 HTTP/1.1" 200 12
127.0.0.1 - - [25/Jul/2024:11:02:34 +0530] "POST /salesCore/getYearBudgets HTTP/1.1" 200 110
127.0.0.1 - - [25/Jul/2024:11:02:34 +0530] "POST /salesCore/getAllbyzone HTTP/1.1" 200 1411
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:34 +0530] "POST /sales/getAllbyzone HTTP/1.1" 200 990
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:34 +0530] "GET /sales/yearBudgets?year%5B%5D=2024-25&zone%5B%5D=West&bde%5B%5D=BDE2 HTTP/1.1" 200 12
127.0.0.1 - - [25/Jul/2024:11:02:34 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 367
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:34 +0530] "GET /sales/getChartData?year%5B%5D=2024-25&zone%5B%5D=West&bde%5B%5D=BDE2 HTTP/1.1" 200 392
127.0.0.1 - - [25/Jul/2024:11:02:38 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 367
127.0.0.1 - - [25/Jul/2024:11:02:38 +0530] "POST /salesCore/getYearBudgets HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:38 +0530] "GET /sales/yearBudgets?year%5B%5D=2024-25&zone%5B%5D=West&bde%5B%5D=BDE1 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:38 +0530] "GET /sales/getChartData?year%5B%5D=2024-25&zone%5B%5D=West&bde%5B%5D=BDE1 HTTP/1.1" 200 392
127.0.0.1 - - [25/Jul/2024:11:02:42 +0530] "POST /salesCore/getAllBudget HTTP/1.1" 200 2883
127.0.0.1 - - [25/Jul/2024:11:02:42 +0530] "POST /salesCore/getUserCommonList HTTP/1.1" 200 1303
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:42 +0530] "GET /sales/dashboard HTTP/1.1" 200 37000
127.0.0.1 - - [25/Jul/2024:11:02:42 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 2755
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:42 +0530] "GET /sales/yearBudgets HTTP/1.1" 500 129
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:42 +0530] "GET /sales/getChartData HTTP/1.1" 200 462
127.0.0.1 - - [25/Jul/2024:11:02:42 +0530] "POST /salesCore/todayRemindersCount HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:42 +0530] "POST /sales/todayReminders HTTP/1.1" 200 11
127.0.0.1 - - [25/Jul/2024:11:02:45 +0530] "POST /salesCore/getYearBudgets HTTP/1.1" 200 2883
127.0.0.1 - - [25/Jul/2024:11:02:45 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 2755
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:45 +0530] "GET /sales/yearBudgets?year%5B%5D=2024-25 HTTP/1.1" 200 2083
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:45 +0530] "GET /sales/getChartData?year%5B%5D=2024-25 HTTP/1.1" 200 462
127.0.0.1 - - [25/Jul/2024:11:02:47 +0530] "POST /salesCore/getYearBudgets HTTP/1.1" 200 110
127.0.0.1 - - [25/Jul/2024:11:02:47 +0530] "POST /salesCore/getAllbyzone HTTP/1.1" 200 1411
127.0.0.1 - - [25/Jul/2024:11:02:47 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 367
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:47 +0530] "GET /sales/getChartData?year%5B%5D=2024-25&zone%5B%5D=East HTTP/1.1" 200 440
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:47 +0530] "GET /sales/yearBudgets?year%5B%5D=2024-25&zone%5B%5D=East HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:47 +0530] "POST /sales/getAllbyzone HTTP/1.1" 200 988
127.0.0.1 - - [25/Jul/2024:11:02:49 +0530] "POST /salesCore/getYearBudgets HTTP/1.1" 200 110
127.0.0.1 - - [25/Jul/2024:11:02:49 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 367
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:49 +0530] "GET /sales/yearBudgets?year%5B%5D=2024-25&zone%5B%5D=East&bde%5B%5D=BDE1 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:49 +0530] "GET /sales/getChartData?year%5B%5D=2024-25&zone%5B%5D=East&bde%5B%5D=BDE1 HTTP/1.1" 200 392
127.0.0.1 - - [25/Jul/2024:11:02:53 +0530] "POST /salesCore/getAllbyzone HTTP/1.1" 200 2711
127.0.0.1 - - [25/Jul/2024:11:02:53 +0530] "POST /salesCore/getYearBudgets HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:53 +0530] "GET /sales/yearBudgets?year%5B%5D=2024-25&zone%5B%5D=North&zone%5B%5D=East&bde%5B%5D=BDE1 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:53 +0530] "POST /sales/getAllbyzone HTTP/1.1" 200 1970
127.0.0.1 - - [25/Jul/2024:11:02:53 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 367
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:02:53 +0530] "GET /sales/getChartData?year%5B%5D=2024-25&zone%5B%5D=North&zone%5B%5D=East&bde%5B%5D=BDE1 HTTP/1.1" 200 392
127.0.0.1 - - [25/Jul/2024:11:03:02 +0530] "POST /salesCore/getAllbyzone HTTP/1.1" 200 1411
127.0.0.1 - - [25/Jul/2024:11:03:02 +0530] "POST /salesCore/getYearBudgets HTTP/1.1" 200 110
127.0.0.1 - - [25/Jul/2024:11:03:02 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 367
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:03:02 +0530] "POST /sales/getAllbyzone HTTP/1.1" 200 988
0:0:0:0:0:0:0:1 - - [25/Jul/2024:11:03:02 +0530] "GET /sales/yearBudgets?year%5B%5D=2024-25&zone%5B%5D=East&bde%5B%5D=BDE1 HTTP/1.1" 200 12
