127.0.0.1 - - [20/Sep/2024:11:06:50 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [20/Sep/2024:11:07:14 +0530] "POST /salesCore/getCompanydetails HTTP/1.1" 200 2031
0:0:0:0:0:0:0:1 - - [20/Sep/2024:11:07:14 +0530] "GET /sales/ HTTP/1.1" 200 10747
0:0:0:0:0:0:0:1 - - [20/Sep/2024:11:07:14 +0530] "GET /sales/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Sep/2024:11:07:14 +0530] "GET /sales/img/logo.svg HTTP/1.1" 304 -
127.0.0.1 - - [20/Sep/2024:11:07:23 +0530] "POST /salesCore/login HTTP/1.1" 400 94
0:0:0:0:0:0:0:1 - - [20/Sep/2024:11:07:23 +0530] "POST /sales/login HTTP/1.1" 302 -
127.0.0.1 - - [20/Sep/2024:11:07:23 +0530] "POST /salesCore/getCompanydetails HTTP/1.1" 200 2031
0:0:0:0:0:0:0:1 - - [20/Sep/2024:11:07:24 +0530] "GET /sales/login?error=fromhandler HTTP/1.1" 200 10791
127.0.0.1 - - [20/Sep/2024:11:07:34 +0530] "POST /salesCore/login HTTP/1.1" 200 648
0:0:0:0:0:0:0:1 - - [20/Sep/2024:11:07:34 +0530] "POST /sales/login HTTP/1.1" 302 -
127.0.0.1 - - [20/Sep/2024:11:07:34 +0530] "POST /salesCore/getAllBudget HTTP/1.1" 200 2883
127.0.0.1 - - [20/Sep/2024:11:07:34 +0530] "POST /salesCore/getUserCommonList HTTP/1.1" 200 2519
0:0:0:0:0:0:0:1 - - [20/Sep/2024:11:07:34 +0530] "GET /sales/img/profile.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Sep/2024:11:07:34 +0530] "GET /sales/dashboard HTTP/1.1" 200 48275
127.0.0.1 - - [20/Sep/2024:11:07:34 +0530] "POST /salesCore/todayRemindersCount HTTP/1.1" 200 110
127.0.0.1 - - [20/Sep/2024:11:07:34 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 4952
127.0.0.1 - - [20/Sep/2024:11:07:34 +0530] "POST /salesCore/getUserReminderDetails HTTP/1.1" 200 110
127.0.0.1 - - [20/Sep/2024:11:07:34 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 4952
127.0.0.1 - - [20/Sep/2024:11:07:34 +0530] "POST /salesCore/getYearBudgets HTTP/1.1" 200 2883
0:0:0:0:0:0:0:1 - - [20/Sep/2024:11:07:34 +0530] "POST /sales/todayReminders HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [20/Sep/2024:11:07:34 +0530] "GET /sales/getChartData HTTP/1.1" 200 481
0:0:0:0:0:0:0:1 - - [20/Sep/2024:11:07:34 +0530] "GET /sales/getChartData?year%5B%5D=2024-25 HTTP/1.1" 200 481
0:0:0:0:0:0:0:1 - - [20/Sep/2024:11:07:34 +0530] "POST /sales/getDueReminders HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [20/Sep/2024:11:07:34 +0530] "GET /sales/yearBudgets?year%5B%5D=2024-25 HTTP/1.1" 200 2083
