127.0.0.1 - - [16/Aug/2024:10:42:26 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [16/Aug/2024:10:52:01 +0530] "POST /salesCore/getUserReminderDetails HTTP/1.1" 200 407
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:52:01 +0530] "POST /sales/getDueReminders HTTP/1.1" 200 230
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:52:01 +0530] "GET /sales/yearBudgets HTTP/1.1" 500 129
127.0.0.1 - - [16/Aug/2024:10:52:02 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 4440
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:52:02 +0530] "GET /sales/getChartData HTTP/1.1" 200 475
127.0.0.1 - - [16/Aug/2024:10:52:11 +0530] "POST /salesCore/updateReminder HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:52:11 +0530] "POST /sales/update-reminder HTTP/1.1" 200 61
127.0.0.1 - - [16/Aug/2024:10:52:12 +0530] "POST /salesCore/getAllBudget HTTP/1.1" 200 2883
127.0.0.1 - - [16/Aug/2024:10:52:12 +0530] "POST /salesCore/getUserCommonList HTTP/1.1" 200 2839
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:52:12 +0530] "GET /sales/dashboard HTTP/1.1" 200 45192
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:52:12 +0530] "GET /sales/yearBudgets HTTP/1.1" 500 129
127.0.0.1 - - [16/Aug/2024:10:52:12 +0530] "POST /salesCore/todayRemindersCount HTTP/1.1" 200 110
127.0.0.1 - - [16/Aug/2024:10:52:12 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 4440
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:52:12 +0530] "POST /sales/todayReminders HTTP/1.1" 200 11
127.0.0.1 - - [16/Aug/2024:10:52:12 +0530] "POST /salesCore/getUserReminderDetails HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:52:12 +0530] "GET /sales/getChartData HTTP/1.1" 200 475
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:52:12 +0530] "POST /sales/getDueReminders HTTP/1.1" 200 12
127.0.0.1 - - [16/Aug/2024:10:52:16 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 4440
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:52:16 +0530] "GET /sales/getChartData?year%5B%5D=2024-25 HTTP/1.1" 200 475
127.0.0.1 - - [16/Aug/2024:10:52:16 +0530] "POST /salesCore/getYearBudgets HTTP/1.1" 200 2883
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:52:16 +0530] "GET /sales/yearBudgets?year%5B%5D=2024-25 HTTP/1.1" 200 2083
127.0.0.1 - - [16/Aug/2024:10:52:18 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 2583
127.0.0.1 - - [16/Aug/2024:10:52:18 +0530] "POST /salesCore/getYearBudgets HTTP/1.1" 200 2883
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:52:18 +0530] "GET /sales/getChartData?year%5B%5D=2024-25&zone%5B%5D=North HTTP/1.1" 200 467
127.0.0.1 - - [16/Aug/2024:10:52:19 +0530] "POST /salesCore/getAllbyzone HTTP/1.1" 200 1431
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:52:19 +0530] "GET /sales/yearBudgets?year%5B%5D=2024-25&zone%5B%5D=North HTTP/1.1" 200 2082
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:52:19 +0530] "POST /sales/getAllbyzone HTTP/1.1" 200 1001
127.0.0.1 - - [16/Aug/2024:10:52:21 +0530] "POST /salesCore/getYearBudgets HTTP/1.1" 200 2327
127.0.0.1 - - [16/Aug/2024:10:52:21 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 1283
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:52:21 +0530] "GET /sales/yearBudgets?year%5B%5D=2024-25&zone%5B%5D=North&bde%5B%5D=Madhu%20 HTTP/1.1" 200 1668
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:52:21 +0530] "GET /sales/getChartData?year%5B%5D=2024-25&zone%5B%5D=North&bde%5B%5D=Madhu%20 HTTP/1.1" 200 406
127.0.0.1 - - [16/Aug/2024:10:52:37 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 2583
127.0.0.1 - - [16/Aug/2024:10:52:37 +0530] "POST /salesCore/getYearBudgets HTTP/1.1" 200 2883
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:52:37 +0530] "GET /sales/getChartData?year%5B%5D=2024-25&zone%5B%5D=North HTTP/1.1" 200 467
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:52:37 +0530] "GET /sales/yearBudgets?year%5B%5D=2024-25&zone%5B%5D=North HTTP/1.1" 200 2082
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:53:21 +0530] "GET /sales/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:53:21 +0530] "GET /sales/login HTTP/1.1" 200 10623
127.0.0.1 - - [16/Aug/2024:10:53:32 +0530] "POST /salesCore/login HTTP/1.1" 200 625
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:53:32 +0530] "POST /sales/login HTTP/1.1" 302 -
127.0.0.1 - - [16/Aug/2024:10:53:32 +0530] "POST /salesCore/getAllBudget HTTP/1.1" 200 2883
127.0.0.1 - - [16/Aug/2024:10:53:32 +0530] "POST /salesCore/getUserCommonList HTTP/1.1" 200 2839
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:53:32 +0530] "GET /sales/dashboard HTTP/1.1" 200 46233
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:53:32 +0530] "GET /sales/yearBudgets HTTP/1.1" 500 129
127.0.0.1 - - [16/Aug/2024:10:53:32 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 4440
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:53:32 +0530] "GET /sales/getChartData HTTP/1.1" 200 475
127.0.0.1 - - [16/Aug/2024:10:53:32 +0530] "POST /salesCore/todayRemindersCount HTTP/1.1" 200 110
127.0.0.1 - - [16/Aug/2024:10:53:32 +0530] "POST /salesCore/getUserReminderDetails HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:53:32 +0530] "POST /sales/todayReminders HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:53:32 +0530] "POST /sales/getDueReminders HTTP/1.1" 200 12
127.0.0.1 - - [16/Aug/2024:10:53:37 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 4440
127.0.0.1 - - [16/Aug/2024:10:53:37 +0530] "POST /salesCore/getYearBudgets HTTP/1.1" 200 2883
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:53:37 +0530] "GET /sales/yearBudgets?year%5B%5D=2024-25 HTTP/1.1" 200 2083
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:53:37 +0530] "GET /sales/getChartData?year%5B%5D=2024-25 HTTP/1.1" 200 475
127.0.0.1 - - [16/Aug/2024:10:53:45 +0530] "POST /salesCore/getAllbyzone HTTP/1.1" 200 1431
127.0.0.1 - - [16/Aug/2024:10:53:45 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 2583
127.0.0.1 - - [16/Aug/2024:10:53:45 +0530] "POST /salesCore/getYearBudgets HTTP/1.1" 200 2883
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:53:45 +0530] "GET /sales/getChartData?year%5B%5D=2024-25&zone%5B%5D=North HTTP/1.1" 200 467
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:53:45 +0530] "GET /sales/yearBudgets?year%5B%5D=2024-25&zone%5B%5D=North HTTP/1.1" 200 2082
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:53:45 +0530] "POST /sales/getAllbyzone HTTP/1.1" 200 1001
127.0.0.1 - - [16/Aug/2024:10:53:49 +0530] "POST /salesCore/getYearBudgets HTTP/1.1" 200 2883
127.0.0.1 - - [16/Aug/2024:10:53:49 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 1455
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:53:49 +0530] "GET /sales/getChartData?year%5B%5D=2024-25&zone%5B%5D=North&bde%5B%5D=Aravind HTTP/1.1" 200 440
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:53:49 +0530] "GET /sales/yearBudgets?year%5B%5D=2024-25&zone%5B%5D=North&bde%5B%5D=Aravind HTTP/1.1" 200 2079
127.0.0.1 - - [16/Aug/2024:10:53:57 +0530] "POST /salesCore/getYearBudgets HTTP/1.1" 200 2883
127.0.0.1 - - [16/Aug/2024:10:53:57 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 2371
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:53:57 +0530] "GET /sales/yearBudgets?year%5B%5D=2024-25&zone%5B%5D=North&bde%5B%5D=Aravind&bde%5B%5D=Madhu%20 HTTP/1.1" 200 2082
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:53:57 +0530] "GET /sales/getChartData?year%5B%5D=2024-25&zone%5B%5D=North&bde%5B%5D=Aravind&bde%5B%5D=Madhu%20 HTTP/1.1" 200 451
127.0.0.1 - - [16/Aug/2024:10:54:04 +0530] "POST /salesCore/getAllbyzone HTTP/1.1" 200 1431
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:54:04 +0530] "POST /sales/getAllbyzone HTTP/1.1" 200 1001
127.0.0.1 - - [16/Aug/2024:10:54:04 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 2371
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:54:04 +0530] "GET /sales/getChartData?year%5B%5D=2024-25&zone%5B%5D=North&zone%5B%5D=South%20malad&bde%5B%5D=Aravind&bde%5B%5D=Madhu%20 HTTP/1.1" 200 451
127.0.0.1 - - [16/Aug/2024:10:54:04 +0530] "POST /salesCore/getYearBudgets HTTP/1.1" 200 2883
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:54:04 +0530] "GET /sales/yearBudgets?year%5B%5D=2024-25&zone%5B%5D=North&zone%5B%5D=South%20malad&bde%5B%5D=Aravind&bde%5B%5D=Madhu%20 HTTP/1.1" 200 2082
127.0.0.1 - - [16/Aug/2024:10:54:08 +0530] "POST /salesCore/getAllbyzone HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:54:08 +0530] "POST /sales/getAllbyzone HTTP/1.1" 200 12
127.0.0.1 - - [16/Aug/2024:10:54:08 +0530] "POST /salesCore/getYearBudgets HTTP/1.1" 200 110
127.0.0.1 - - [16/Aug/2024:10:54:08 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 367
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:54:08 +0530] "GET /sales/yearBudgets?year%5B%5D=2024-25&zone%5B%5D=South%20malad&bde%5B%5D=Aravind&bde%5B%5D=Madhu%20 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:54:08 +0530] "GET /sales/getChartData?year%5B%5D=2024-25&zone%5B%5D=South%20malad&bde%5B%5D=Aravind&bde%5B%5D=Madhu%20 HTTP/1.1" 200 428
127.0.0.1 - - [16/Aug/2024:10:54:15 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 367
127.0.0.1 - - [16/Aug/2024:10:54:15 +0530] "POST /salesCore/getAllbyzone HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:54:15 +0530] "POST /sales/getAllbyzone HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:54:15 +0530] "GET /sales/getChartData?year%5B%5D=2024-25&bde%5B%5D=Aravind&bde%5B%5D=Madhu%20 HTTP/1.1" 200 428
127.0.0.1 - - [16/Aug/2024:10:54:15 +0530] "POST /salesCore/getYearBudgets HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:54:15 +0530] "GET /sales/yearBudgets?year%5B%5D=2024-25&bde%5B%5D=Aravind&bde%5B%5D=Madhu%20 HTTP/1.1" 200 12
127.0.0.1 - - [16/Aug/2024:10:54:18 +0530] "POST /salesCore/getYearBudgets HTTP/1.1" 200 110
127.0.0.1 - - [16/Aug/2024:10:54:18 +0530] "POST /salesCore/getAllbyzone HTTP/1.1" 200 110
127.0.0.1 - - [16/Aug/2024:10:54:18 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 367
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:54:18 +0530] "GET /sales/yearBudgets?year%5B%5D=2024-25&zone%5B%5D=South%20Delhi3&bde%5B%5D=Aravind&bde%5B%5D=Madhu%20 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:54:18 +0530] "POST /sales/getAllbyzone HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:54:18 +0530] "GET /sales/getChartData?year%5B%5D=2024-25&zone%5B%5D=South%20Delhi3&bde%5B%5D=Aravind&bde%5B%5D=Madhu%20 HTTP/1.1" 200 428
127.0.0.1 - - [16/Aug/2024:10:54:23 +0530] "POST /salesCore/getAllbyzone HTTP/1.1" 200 110
127.0.0.1 - - [16/Aug/2024:10:54:23 +0530] "POST /salesCore/getYearBudgets HTTP/1.1" 200 110
127.0.0.1 - - [16/Aug/2024:10:54:23 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 367
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:54:23 +0530] "POST /sales/getAllbyzone HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:54:23 +0530] "GET /sales/yearBudgets?year%5B%5D=2024-25&bde%5B%5D=Aravind&bde%5B%5D=Madhu%20 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:54:23 +0530] "GET /sales/getChartData?year%5B%5D=2024-25&bde%5B%5D=Aravind&bde%5B%5D=Madhu%20 HTTP/1.1" 200 428
127.0.0.1 - - [16/Aug/2024:10:54:25 +0530] "POST /salesCore/getAllbyzone HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:54:25 +0530] "POST /sales/getAllbyzone HTTP/1.1" 200 12
127.0.0.1 - - [16/Aug/2024:10:54:25 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 367
127.0.0.1 - - [16/Aug/2024:10:54:25 +0530] "POST /salesCore/getYearBudgets HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:54:25 +0530] "GET /sales/getChartData?year%5B%5D=2024-25&zone%5B%5D=South%20Delhi3&bde%5B%5D=Aravind&bde%5B%5D=Madhu%20 HTTP/1.1" 200 428
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:54:25 +0530] "GET /sales/yearBudgets?year%5B%5D=2024-25&zone%5B%5D=South%20Delhi3&bde%5B%5D=Aravind&bde%5B%5D=Madhu%20 HTTP/1.1" 200 12
127.0.0.1 - - [16/Aug/2024:10:54:29 +0530] "POST /salesCore/getAllReminders HTTP/1.1" 200 431
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:54:29 +0530] "GET /sales/reminderList HTTP/1.1" 200 32030
127.0.0.1 - - [16/Aug/2024:10:54:30 +0530] "POST /salesCore/getUserReminderDetails HTTP/1.1" 200 110
127.0.0.1 - - [16/Aug/2024:10:54:30 +0530] "POST /salesCore/todayRemindersCount HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:54:30 +0530] "POST /sales/todayReminders HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:54:30 +0530] "POST /sales/getDueReminders HTTP/1.1" 200 12
127.0.0.1 - - [16/Aug/2024:10:54:51 +0530] "POST /salesCore/getClientDetailsbyid HTTP/1.1" 200 1263
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:54:51 +0530] "GET /sales/clientList HTTP/1.1" 200 21640
127.0.0.1 - - [16/Aug/2024:10:54:51 +0530] "POST /salesCore/getUserReminderDetails HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:54:51 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:54:51 +0530] "POST /sales/getDueReminders HTTP/1.1" 200 12
127.0.0.1 - - [16/Aug/2024:10:54:51 +0530] "POST /salesCore/todayRemindersCount HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:54:51 +0530] "POST /sales/todayReminders HTTP/1.1" 200 11
127.0.0.1 - - [16/Aug/2024:10:54:53 +0530] "POST /salesCore/getAllDepartments HTTP/1.1" 200 303
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:54:54 +0530] "GET /sales/createClient HTTP/1.1" 200 27806
127.0.0.1 - - [16/Aug/2024:10:54:55 +0530] "POST /salesCore/todayRemindersCount HTTP/1.1" 200 110
127.0.0.1 - - [16/Aug/2024:10:54:55 +0530] "POST /salesCore/getUserReminderDetails HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:54:55 +0530] "POST /sales/getDueReminders HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:54:55 +0530] "POST /sales/todayReminders HTTP/1.1" 200 11
127.0.0.1 - - [16/Aug/2024:10:57:35 +0530] "POST /salesCore/getAllDepartments HTTP/1.1" 200 303
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:57:35 +0530] "GET /sales/createClient HTTP/1.1" 200 27806
127.0.0.1 - - [16/Aug/2024:10:57:35 +0530] "POST /salesCore/todayRemindersCount HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:57:35 +0530] "POST /sales/todayReminders HTTP/1.1" 200 11
127.0.0.1 - - [16/Aug/2024:10:57:35 +0530] "POST /salesCore/getUserReminderDetails HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [16/Aug/2024:10:57:35 +0530] "POST /sales/getDueReminders HTTP/1.1" 200 12
127.0.0.1 - - [16/Aug/2024:11:23:56 +0530] "POST /salesCore/getAllDepartments HTTP/1.1" 200 303
0:0:0:0:0:0:0:1 - - [16/Aug/2024:11:23:56 +0530] "GET /sales/createClient HTTP/1.1" 200 27806
127.0.0.1 - - [16/Aug/2024:11:23:56 +0530] "POST /salesCore/todayRemindersCount HTTP/1.1" 200 110
127.0.0.1 - - [16/Aug/2024:11:23:56 +0530] "POST /salesCore/getUserReminderDetails HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [16/Aug/2024:11:23:56 +0530] "POST /sales/todayReminders HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [16/Aug/2024:11:23:56 +0530] "POST /sales/getDueReminders HTTP/1.1" 200 12
127.0.0.1 - - [16/Aug/2024:11:23:59 +0530] "POST /salesCore/getAllLeadDetails HTTP/1.1" 200 19071
0:0:0:0:0:0:0:1 - - [16/Aug/2024:11:23:59 +0530] "GET /sales/leadList HTTP/1.1" 200 50920
127.0.0.1 - - [16/Aug/2024:11:23:59 +0530] "POST /salesCore/getUserReminderDetails HTTP/1.1" 200 110
127.0.0.1 - - [16/Aug/2024:11:23:59 +0530] "POST /salesCore/todayRemindersCount HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [16/Aug/2024:11:23:59 +0530] "POST /sales/todayReminders HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [16/Aug/2024:11:23:59 +0530] "POST /sales/getDueReminders HTTP/1.1" 200 12
127.0.0.1 - - [16/Aug/2024:11:24:00 +0530] "POST /salesCore/getAllClientDetails HTTP/1.1" 200 1859
127.0.0.1 - - [16/Aug/2024:11:24:01 +0530] "POST /salesCore/getAllProjectType HTTP/1.1" 200 194
127.0.0.1 - - [16/Aug/2024:11:24:01 +0530] "POST /salesCore/getAllDepartments HTTP/1.1" 200 303
127.0.0.1 - - [16/Aug/2024:11:24:01 +0530] "POST /salesCore/all-Leadstatus HTTP/1.1" 200 431
0:0:0:0:0:0:0:1 - - [16/Aug/2024:11:24:01 +0530] "GET /sales/createLeads HTTP/1.1" 200 38566
127.0.0.1 - - [16/Aug/2024:11:24:01 +0530] "POST /salesCore/getUserReminderDetails HTTP/1.1" 200 110
127.0.0.1 - - [16/Aug/2024:11:24:01 +0530] "POST /salesCore/todayRemindersCount HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [16/Aug/2024:11:24:01 +0530] "POST /sales/getDueReminders HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [16/Aug/2024:11:24:01 +0530] "POST /sales/todayReminders HTTP/1.1" 200 11
127.0.0.1 - - [16/Aug/2024:11:28:57 +0530] "POST /salesCore/getAllBudget HTTP/1.1" 200 2883
127.0.0.1 - - [16/Aug/2024:11:28:58 +0530] "POST /salesCore/getUserCommonList HTTP/1.1" 200 2839
0:0:0:0:0:0:0:1 - - [16/Aug/2024:11:28:58 +0530] "GET /sales/dashboard HTTP/1.1" 200 46233
127.0.0.1 - - [16/Aug/2024:11:28:58 +0530] "POST /salesCore/todayRemindersCount HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [16/Aug/2024:11:28:58 +0530] "POST /sales/todayReminders HTTP/1.1" 200 11
127.0.0.1 - - [16/Aug/2024:11:28:58 +0530] "POST /salesCore/getUserReminderDetails HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [16/Aug/2024:11:28:58 +0530] "POST /sales/getDueReminders HTTP/1.1" 200 12
127.0.0.1 - - [16/Aug/2024:11:28:58 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 4440
0:0:0:0:0:0:0:1 - - [16/Aug/2024:11:28:58 +0530] "GET /sales/getChartData HTTP/1.1" 200 475
0:0:0:0:0:0:0:1 - - [16/Aug/2024:11:28:58 +0530] "GET /sales/yearBudgets HTTP/1.1" 500 129
127.0.0.1 - - [16/Aug/2024:11:28:59 +0530] "POST /salesCore/getUserCommonList HTTP/1.1" 200 2735
127.0.0.1 - - [16/Aug/2024:11:28:59 +0530] "POST /salesCore/getAllManagerDetails HTTP/1.1" 200 5572
0:0:0:0:0:0:0:1 - - [16/Aug/2024:11:28:59 +0530] "GET /sales/set-target HTTP/1.1" 200 77002
127.0.0.1 - - [16/Aug/2024:11:29:00 +0530] "POST /salesCore/todayRemindersCount HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [16/Aug/2024:11:29:00 +0530] "POST /sales/todayReminders HTTP/1.1" 200 11
127.0.0.1 - - [16/Aug/2024:11:29:00 +0530] "POST /salesCore/getUserReminderDetails HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [16/Aug/2024:11:29:00 +0530] "POST /sales/getDueReminders HTTP/1.1" 200 12
127.0.0.1 - - [16/Aug/2024:11:29:02 +0530] "POST /salesCore/getAllBudget HTTP/1.1" 200 2883
127.0.0.1 - - [16/Aug/2024:11:29:02 +0530] "POST /salesCore/getUserCommonList HTTP/1.1" 200 2839
0:0:0:0:0:0:0:1 - - [16/Aug/2024:11:29:02 +0530] "GET /sales/dashboard HTTP/1.1" 200 46233
127.0.0.1 - - [16/Aug/2024:11:29:02 +0530] "POST /salesCore/getUserReminderDetails HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [16/Aug/2024:11:29:02 +0530] "POST /sales/getDueReminders HTTP/1.1" 200 12
127.0.0.1 - - [16/Aug/2024:11:29:02 +0530] "POST /salesCore/todayRemindersCount HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [16/Aug/2024:11:29:02 +0530] "POST /sales/todayReminders HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [16/Aug/2024:11:29:02 +0530] "GET /sales/yearBudgets HTTP/1.1" 500 129
127.0.0.1 - - [16/Aug/2024:11:29:03 +0530] "POST /salesCore/getDashboardData HTTP/1.1" 200 4440
0:0:0:0:0:0:0:1 - - [16/Aug/2024:11:29:03 +0530] "GET /sales/getChartData HTTP/1.1" 200 475
127.0.0.1 - - [16/Aug/2024:11:29:03 +0530] "POST /salesCore/getAllLeadDetails HTTP/1.1" 200 19071
0:0:0:0:0:0:0:1 - - [16/Aug/2024:11:29:03 +0530] "GET /sales/leadList HTTP/1.1" 200 50920
127.0.0.1 - - [16/Aug/2024:11:29:03 +0530] "POST /salesCore/getUserReminderDetails HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [16/Aug/2024:11:29:03 +0530] "POST /sales/getDueReminders HTTP/1.1" 200 12
127.0.0.1 - - [16/Aug/2024:11:29:03 +0530] "POST /salesCore/todayRemindersCount HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [16/Aug/2024:11:29:03 +0530] "POST /sales/todayReminders HTTP/1.1" 200 11
127.0.0.1 - - [16/Aug/2024:11:29:05 +0530] "POST /salesCore/getAllClientDetails HTTP/1.1" 200 1859
127.0.0.1 - - [16/Aug/2024:11:29:05 +0530] "POST /salesCore/getAllProjectType HTTP/1.1" 200 194
